Change,Current Ratio,Debt / Equity Ratio,PE Ratio,PB Ratio,RSI,Bollinger Middle,Bollinger Upper,Bollinger Lower,OBV,EMA20,Inflation,GDP
1,3.3,0.83,23.01,14.92,75.76056965,274.0719997,599.461147,-51.31714748,3036654300,319.9115232,4.697858864,5.946623245
1,3.27,0.86,20.39,14.94,80.79847101,304.7430008,673.6147129,-64.12871128,3122450900,357.9342376,4.697858864,5.946623245
0,3.13,0.77,21.43,15.19,63.57628592,325.2055,698.0522493,-47.64124921,3029148800,375.0462136,8.002799821,2.06180457
0,2.83,0.83,17.04,12.84,55.72300865,339.4415001,704.8006581,-25.91765796,2945553300,379.9132403,8.002799821,2.06180457
0,2.69,0.8,13.56,9.95,51.99065864,348.4895004,707.0044302,-10.02542933,2853776700,378.5881698,8.002799821,2.06180457
0,2.69,0.67,10.75,7.03,54.92577233,360.3009995,711.8682108,8.733788099,2979713700,382.5607239,8.002799821,2.06180457
0,3.02,0.6,10.97,6.77,54.92577233,360.3009995,711.8682108,8.733788099,2979713700,382.5607239,8.002799821,2.06180457
0,3.09,0.6,13.78,8.06,54.92577233,360.3009995,711.8682108,8.733788099,2979713700,382.5607239,8.002799821,2.06180457
1,1.33,0.3,19.63,1.67,72.42773321,132.0764988,172.1789029,91.97409471,1810584200,136.3802117,1.812210075,2.294439305
1,1.35,0.28,21.61,1.87,77.76507856,135.4744991,185.5393032,85.40969502,1927827900,142.5154299,1.812210075,2.294439305
1,1.01,0.28,24.34,2.15,73.40854054,138.7104992,194.6990846,82.72191375,1827334600,147.3920558,1.812210075,2.294439305
1,0.9,0.27,22.04,2.14,77.14409495,142.877499,207.2928391,78.46215892,1907789500,153.630907,1.812210075,2.294439305
0,0.85,0.28,50.05,2.33,58.67728177,145.4904991,210.3402037,80.64079455,1738260700,155.4755825,1.233584396,-2.767953145
1,0.74,0.38,39.39,2.06,67.01282746,150.118499,219.9243754,80.3126226,1871067400,160.8693366,1.233584396,-2.767953145
1,0.8,0.38,48.92,2.45,71.17833936,156.9319992,232.8964234,80.96757504,1989524600,168.2274955,1.233584396,-2.767953145
1,0.83,0.39,55.8,2.71,74.55367783,164.9874996,249.7699041,80.20509517,2100476300,177.3020207,1.233584396,-2.767953145
1,0.8,0.34,55.3,2.92,76.49601734,173.2720005,268.4283812,78.11561978,2218938800,187.0961153,4.697858864,5.946623245
1,0.74,0.34,50.37,3.17,77.49284621,182.1075008,285.4727479,78.74225381,2348942800,196.8107716,4.697858864,5.946623245
1,0.71,0.34,45.7,3.29,77.97340578,190.735001,300.7893826,80.68061938,2437186500,206.0078414,4.697858864,5.946623245
1,0.81,0.38,42.44,3.42,82.85875262,202.1970005,326.1036989,78.29030212,2528608300,219.3813797,4.697858864,5.946623245
1,0.75,0.32,46.41,4.03,73.87774913,212.2385002,339.9121709,84.56482955,2384040100,228.909819,8.002799821,2.06180457
0,0.85,0.38,40.35,3.78,64.92403006,219.9875,346.1781844,93.79681562,2231506100,234.4926933,8.002799821,2.06180457
0,0.74,0.4,40.75,3.65,60.48437159,226.4799995,348.7895579,104.1704411,2114364100,237.8352936,8.002799821,2.06180457
1,0.74,0.41,34.94,3.57,67.93338925,235.0549995,360.0448996,110.0650995,2225949300,246.2490744,8.002799821,2.06180457
1,0.79,0.45,38.89,4.03,67.93338925,235.0549995,360.0448996,110.0650995,2225949300,246.2490744,8.002799821,2.06180457
1,0.73,0.47,38.97,4.38,67.93338925,235.0549995,360.0448996,110.0650995,2225949300,246.2490744,8.002799821,2.06180457
1,1.17,8.85,11.92,50.07,72.16682626,84.80750046,112.3622533,57.25274761,477274200,90.16138405,1.464832656,1.841876169
1,1.15,4.82,13.55,32.48,77.34645438,88.03650055,127.1885276,48.88447352,582617800,95.73268116,1.464832656,1.841876169
1,1.2,1.25,15.97,9.68,80.10083926,92.74700089,142.7768917,42.71711006,710191400,102.1619501,1.622222977,2.287772842
1,1.19,1.28,16.37,10.75,78.33501736,96.7510006,154.4912115,39.01078965,630671100,107.7398592,1.622222977,2.287772842
1,1.17,1.43,16.22,11.96,82.07369871,101.9860004,170.0652743,33.90672655,711502300,114.8865392,1.622222977,2.287772842
1,1.13,1.35,18.02,12.6,83.44009608,107.8470009,185.2845846,30.40941719,807988800,122.2849647,1.622222977,2.287772842
1,1.11,1.81,16.83,17.89,84.76713892,113.8340012,200.6740935,26.99390885,887868400,129.9683021,0.118627136,2.706370303
1,1.32,2.39,17.93,18.13,74.2462981,119.4040009,209.6612486,29.14675306,811853100,135.2951299,0.118627136,2.706370303
1,1.21,2.82,16.5,19.91,77.94574931,126.2055008,221.3035455,31.10745607,897411000,142.1536887,0.118627136,2.706370303
1,1.16,2.99,17.71,22.51,79.40968975,133.5675003,232.8004864,34.33451422,982877100,149.2961939,0.118627136,2.706370303
1,1.05,4.93,18.51,21.55,80.04044598,140.6225002,243.7203263,37.52467413,1080964800,156.1727469,1.261583206,1.667476026
1,1.06,4.81,18.37,20.96,83.39834637,148.9825001,258.3040995,39.66090069,1153935900,164.9343899,1.261583206,1.667476026
1,1.03,4.94,19.63,24.35,78.87091274,157.3365002,267.5775005,47.0954998,923034800,172.0568291,1.261583206,1.667476026
1,1.19,6.16,14.19,32.06,80.26626249,165.7885002,277.2062143,54.37078616,1019470400,179.4742741,1.261583206,1.667476026
1,1.21,9.45,14.16,48.46,82.42598458,174.6755005,288.7723061,60.5786949,1092203800,187.867201,2.130110004,2.241916613
1,1.22,9.63,15.33,52.35,83.52651269,184.2019997,299.2653373,69.13866207,1149967800,196.4141328,2.130110004,2.241916613
1,1.21,11.29,16.25,64.21,86.49905568,195.0475002,314.6258515,75.46914893,1216298300,207.2594543,2.130110004,2.241916613
1,1.32,6.8,24.92,42.35,87.31092535,206.4854996,328.3016538,84.66934537,1276803500,218.096648,2.130110004,2.241916613
1,1.36,-16.78,46.9,-108.3,88.48116924,218.5559994,342.2226325,94.88936624,1375537300,229.5093475,2.442583297,2.945385182
0,1.27,-56.22,41.2,-379.61,70.78143197,227.9044991,344.9581392,110.8508589,1280211700,235.7875042,2.442583297,2.945385182
1,1.19,34.2,33.67,205.49,76.73922256,238.8249985,357.1370449,120.512952,1357275800,246.280122,2.442583297,2.945385182
0,1.11,15.62,32.31,104.48,56.19607714,244.4839981,355.6129142,133.355082,1254128300,247.7620148,2.442583297,2.945385182
1,1.12,10.12,14.76,53.43,61.28100348,251.329998,358.3907816,144.2692144,1331735000,252.7522995,1.812210075,2.294439305
1,1.17,5.65,15.16,34.41,67.91512448,261.4704987,370.6823917,152.2586056,1408748700,263.3035098,1.812210075,2.294439305
1,1.2,4.75,17.56,36.04,70.21479512,271.8344986,388.3085322,155.360465,1477283900,275.3755563,1.812210075,2.294439305
1,1.28,3.48,18.3,28.14,70.07610332,281.6749985,402.8594696,160.4905274,1411960100,286.2331228,1.812210075,2.294439305
0,1.22,4.05,17.63,35.12,60.52741623,288.4744987,406.4474561,170.5015414,1298450800,291.253779,1.233584396,-2.767953145
0,1.23,3.68,15.73,28.5,63.30072931,297.4254997,409.9493396,184.9016599,1397242300,298.2696108,1.233584396,-2.767953145
0,1.31,3.38,15.51,26.67,65.16416583,306.2239998,416.6866558,195.7613438,1473692400,306.3658382,1.233584396,-2.767953145
1,1.34,2.56,16.53,21.83,60.09868432,313.1155006,417.521541,208.7094603,1387526600,310.9957595,1.233584396,-2.767953145
1,1.39,2.02,14.54,16.51,61.74191975,320.5155006,418.692604,222.3383973,1510660700,316.5675919,4.697858864,5.946623245
0,1.38,1.93,14.69,16.18,62.7488835,327.024501,422.3736853,231.6753168,1590079200,322.4516313,4.697858864,5.946623245
0,1.36,1.87,14.87,16.28,56.70966798,332.2935013,419.0192018,245.5678008,1515599100,324.6086194,4.697858864,5.946623245
0,1.42,1.21,15.98,10.05,58.05763431,337.5670013,416.0562534,259.0777493,1616195900,327.5420846,4.697858864,5.946623245
1,1.42,1.06,15.52,8.94,67.22434505,346.2570007,430.135963,262.3780384,1775578300,338.385695,8.002799821,2.06180457
1,1.27,1.16,19.89,12.35,65.18326692,353.874501,439.0938102,268.6551918,1689796100,347.1070566,8.002799821,2.06180457
1,1.27,1.02,23.7,9.75,57.95009498,357.674501,441.5482281,273.800774,1613739200,350.8387663,8.002799821,2.06180457
1,1.28,0.96,18.66,9.15,66.99888619,365.9465012,464.9995839,266.8934184,1700845300,363.7579305,8.002799821,2.06180457
1,1.32,1.68,22.24,13.76,66.99888619,365.9465012,464.9995839,266.8934184,1700845300,363.7579305,8.002799821,2.06180457
1,1.3,1.62,21.3,12.56,66.99888619,365.9465012,464.9995839,266.8934184,1700845300,363.7579305,8.002799821,2.06180457
1,4.52,0.57,13.56,2.52,59.43888723,39.4244997,50.9602167,27.8887827,494508900,42.25900869,1.464832656,1.841876169
1,4.22,0.6,15.75,3.03,60.93908427,39.58199978,51.76433037,27.39966919,780773300,43.30576977,1.464832656,1.841876169
1,3.55,0.66,15.01,3.05,64.25091848,40.88049974,54.72846321,27.03253628,1024108800,44.64712497,1.464832656,1.841876169
1,3.62,0.63,15.91,2.95,67.24862028,42.48399982,58.00187132,26.96612833,1345168900,46.2559703,1.622222977,2.287772842
1,3.82,0.61,19.01,3,68.75784337,43.92749977,61.57599606,26.27900348,1781373900,47.92302059,1.622222977,2.287772842
1,3.82,0.67,21,3.25,66.08403311,45.18499985,64.15724408,26.21275562,1287893800,49.25892346,1.622222977,2.287772842
1,3.11,0.7,22.41,3.35,72.58559332,46.59599972,68.90415915,24.28784029,1827759400,51.4437876,1.622222977,2.287772842
1,6.8,1.43,24.25,3.76,75.44864073,48.24399967,74.38623588,22.10176347,2340025700,53.9719981,0.118627136,2.706370303
1,3.36,0.68,41.35,2.08,70.14808855,50.13549957,77.95881048,22.31218867,2008759000,55.88895052,0.118627136,2.706370303
0,3.81,0.67,42.31,2.1,61.57353158,51.8034996,79.45615039,24.15084882,1618184300,56.94143166,0.118627136,2.706370303
0,3.54,0.69,45.12,2,67.53106108,53.7949995,82.63377713,24.95622188,1974333600,58.84415228,0.118627136,2.706370303
1,3.39,0.71,43.86,2.1,65.42939472,55.57749958,85.02515937,26.12983979,1597875400,60.38280444,1.261583206,1.667476026
1,3.29,0.6,31.34,2.13,71.32157138,57.98949947,89.30027415,26.67872479,1931159000,62.89587036,1.261583206,1.667476026
1,2.98,0.63,33.51,2.4,70.91240932,60.64749947,92.12810544,29.16689349,1663101300,65.13435905,1.261583206,1.667476026
0,2.35,0.65,26.69,2.26,56.58019983,62.29649963,92.3334773,32.25952197,1272849100,65.7148966,1.261583206,1.667476026
0,1.77,0.65,25.94,2.08,61.70642156,64.36499958,93.43447245,35.29552671,1603139100,67.12871574,2.130110004,2.241916613
1,1.74,0.67,28.24,2.27,65.55119751,66.8659996,95.28270687,38.44929233,1871878000,69.18788567,2.130110004,2.241916613
1,1.64,0.67,27.84,2.26,57.25195373,68.59849949,95.17871675,42.01828223,1578040900,70.00522957,2.130110004,2.241916613
1,2.4,0.56,21.95,2.14,58.77738415,70.58499947,94.42069312,46.74930581,1919986500,71.02854104,2.130110004,2.241916613
0,2.43,0.57,42.01,2.35,58.37838588,72.24799957,93.78904267,50.70695648,1574647300,71.9039182,2.442583297,2.945385182
1,2.28,0.51,35.5,2.17,61.25866066,73.95499954,93.998071,53.91192809,1879952400,73.20925938,2.442583297,2.945385182
1,2.47,0.5,37.89,2.39,67.06860355,76.21099968,96.57875954,55.84323981,2170635300,75.60552065,2.442583297,2.945385182
1,2.56,0.5,53.61,2.44,61.3177077,77.88949966,97.28632362,58.49267571,1817463900,77.06785193,2.442583297,2.945385182
1,2.36,0.5,23.76,2.35,61.37546899,79.36649971,98.04395431,60.68904511,2182708100,78.4023424,1.812210075,2.294439305
0,2.59,0.51,25.3,2.34,64.38679932,81.04799976,99.85741953,62.23858,2533385200,80.21069069,1.812210075,2.294439305
1,2.67,0.52,31.12,2.73,69.0165753,83.38149986,103.6573411,63.10565863,2819702400,82.91633945,1.812210075,2.294439305
1,2.77,0.51,30.3,2.8,70.77626502,85.44399986,108.8941985,61.99380126,3070525900,85.82430683,1.812210075,2.294439305
0,2.75,0.49,30.08,3.09,54.66726967,86.05349998,109.330084,62.77691596,2642966400,86.23913478,1.233584396,-2.767953145
0,2.13,0.49,27.79,2.62,55.38164324,86.93349991,109.6601607,64.20683913,3043273500,86.75921689,1.233584396,-2.767953145
0,1.87,0.57,29.33,2.57,60.73832266,88.78249969,110.7047748,66.86022459,3337237800,88.39357702,1.233584396,-2.767953145
1,2.16,0.6,38.22,2.7,65.55602806,90.79349976,115.229036,66.35796354,3619873300,91.13133153,1.233584396,-2.767953145
1,2.1,0.6,51.82,2.95,65.89354488,92.94999962,118.9896493,66.91034994,3904671900,93.70263302,4.697858864,5.946623245
1,2.65,0.51,48.94,3.43,67.94374677,94.81799965,123.9882863,65.64771302,4194937100,96.60047724,4.697858864,5.946623245
1,2.89,0.5,45.46,3.43,68.3602201,96.7654995,128.514557,65.016442,4437494100,99.33852688,4.697858864,5.946623245
0,2.91,0.49,34.29,3.1,54.63766125,98.37649918,127.9762553,68.77674309,4022699600,99.73009546,4.697858864,5.946623245
0,2.61,0.48,28.22,2.64,57.76453758,99.89599915,128.7931108,70.99888747,4448100000,100.7986575,8.002799821,2.06180457
0,1.86,0.46,27.78,2.66,47.74586371,99.94599915,128.7691611,71.12283722,4082341000,99.74640441,8.002799821,2.06180457
0,1.58,0.44,23.62,2.33,44.23805159,100.0949993,128.4856337,71.70436497,3729526200,97.93722304,8.002799821,2.06180457
0,1.76,0.51,26.71,2.22,43.09025672,99.94349937,128.7743616,71.11263713,3279723800,96.01177334,8.002799821,2.06180457
0,1.76,0.55,27.04,2.13,43.09025672,99.94349937,128.7743616,71.11263713,3279723800,96.01177334,8.002799821,2.06180457
1,2.01,0.59,27.32,2.95,60.70205653,35.38167925,46.35836778,24.40499071,6870531348,38.27873713,1.464832656,1.841876169
1,2.07,0.56,30.76,2.94,63.13626838,36.31917925,48.12931138,24.50904712,7736908754,39.18148914,1.464832656,1.841876169
1,2,0.5,33.21,2.94,68.85768608,37.75143108,50.85484327,24.64801889,8562463416,40.60895166,1.622222977,2.287772842
1,1.84,0.56,36.97,3.34,69.67235888,39.1774807,53.31749842,25.03746297,9215595983,41.99861171,1.622222977,2.287772842
1,1.87,0.48,30.11,3.5,70.7629484,40.49666004,55.89981756,25.09350252,9765613950,43.38587576,1.622222977,2.287772842
1,1.34,0.62,31.76,3.78,66.29264959,41.46278591,57.73175585,25.19381597,9021935439,44.41473811,1.622222977,2.287772842
0,1.77,0.44,13.58,3.33,66.91635426,42.42318668,59.45364559,25.39272777,9756198195,45.40831812,0.118627136,2.706370303
0,1.61,0.63,14.61,3.42,65.87008905,43.47089653,60.72101076,26.2207823,9054300720,46.25728948,0.118627136,2.706370303
0,1.62,0.57,16.33,3.46,53.51659664,44.07108746,60.94906796,27.19310695,8276718887,46.34020142,0.118627136,2.706370303
0,1.63,0.58,12.9,3.05,57.42800408,44.87166004,61.35098558,28.39233451,9010111487,46.72692171,0.118627136,2.706370303
0,1.55,0.59,33.22,3.3,57.52898839,45.82108746,61.26445696,30.37771796,9742985328,47.08499021,1.261583206,1.667476026
1,1.64,0.59,31.82,3.35,62.52799788,46.88597298,61.75860921,32.01333674,10341303726,47.83607443,1.261583206,1.667476026
1,1.87,0.56,31.07,3.68,66.82293764,48.30343475,62.30508374,34.30178577,10991134044,48.95183163,1.261583206,1.667476026
1,1.89,0.57,31.43,3.95,61.24742605,49.31345387,62.50235783,36.1245499,10282580402,49.6396252,1.261583206,1.667476026
1,1.78,0.62,41.41,4.05,65.35426406,50.51288147,63.22851719,37.79724575,10975540012,50.68630587,2.130110004,2.241916613
1,1.59,0.71,40.15,4.38,65.81376548,51.57872105,64.10872328,39.04871881,11570845929,51.68328428,2.130110004,2.241916613
1,1.5,0.63,34.47,4.44,65.71137829,52.48186989,65.02211591,39.94162386,11059132889,52.57985989,2.130110004,2.241916613
0,1.43,0.71,61.36,4.57,54.00848949,53.21326313,64.1406677,42.28585856,10287492272,52.68584933,2.130110004,2.241916613
0,1.33,0.71,64.04,4.47,51.70807018,53.70324402,63.41860728,43.98788075,9448643204,52.61816741,2.442583297,2.945385182
0,1.42,0.7,92.95,4.36,58.3245217,54.38311043,63.24289312,45.52332773,10196240186,53.12308914,2.442583297,2.945385182
1,1.33,0.72,121.78,5.02,66.45890418,55.49618301,65.13596243,45.8564036,10714337223,54.51049415,2.442583297,2.945385182
1,1.44,0.73,56.37,5.82,69.84482801,56.75381641,68.38446781,45.12316501,11591650406,56.26285672,2.442583297,2.945385182
1,1.17,0.94,31.94,7.44,73.41639404,58.0133585,73.17267932,42.85403768,12307908314,58.46265011,1.812210075,2.294439305
1,1.37,0.94,25.56,7.8,73.75315522,59.2538166,77.10973814,41.39789507,13031044976,60.51473528,1.812210075,2.294439305
1,1.21,0.96,23.06,7.81,73.92577903,60.44179363,80.45520939,40.42837787,13641922606,62.40137237,1.812210075,2.294439305
1,1.26,0.97,23.14,8.03,77.23388172,62.07156448,84.89432873,39.24880023,14166040191,64.72356048,1.812210075,2.294439305
0,1.24,1.02,23.53,8.94,60.20964077,62.99999962,86.0809889,39.91901033,13275546207,65.5514148,1.233584396,-2.767953145
0,1.12,1.07,19.23,7.45,60.47085118,63.97328224,87.14999758,40.7965669,14003855485,66.33586767,1.233584396,-2.767953145
0,1.32,1.12,18.63,7.06,64.12555585,65.57442722,88.29496966,42.85388478,14531567188,67.55633403,1.233584396,-2.767953145
1,1.3,0.98,18.22,7.19,62.84513499,66.95706081,89.17582476,44.73829687,13955694750,68.55605805,1.233584396,-2.767953145
0,1.02,1.26,29.29,8.18,57.75833847,68.11068668,89.15380083,47.06757254,13180513150,69.03254379,4.697858864,5.946623245
0,1.02,1.16,27.76,7.24,60.94776035,69.25061779,89.78709826,48.71413732,13983210000,69.86468216,4.697858864,5.946623245
0,1.31,0.8,35.35,5.92,57.97011973,70.02854156,90.21215774,49.84492539,13337971000,70.3642363,4.697858864,5.946623245
1,1.31,0.74,26.42,5.31,59.2047003,71.05185833,90.37905166,51.72466499,14365530500,70.96192802,4.697858864,5.946623245
1,1.27,0.87,14.84,5.07,63.30876986,72.12286987,91.39512975,52.85060999,15127350400,72.01793517,8.002799821,2.06180457
1,1.4,0.78,14.63,5.07,68.97504298,73.62364082,93.89452354,53.35275811,15902926000,73.84194117,8.002799821,2.06180457
1,1.39,0.73,13.91,5.33,63.15870653,74.87477455,94.98689662,54.76265248,15376573400,75.01128036,8.002799821,2.06180457
1,1.46,0.68,14.3,4.91,74.53084962,77.73763695,101.0241614,54.45111245,15970778900,78.43401528,8.002799821,2.06180457
1,1.47,0.67,19.38,6.12,74.53084962,77.73763695,101.0241614,54.45111245,15970778900,78.43401528,8.002799821,2.06180457
1,1.44,0.66,20.73,5.77,74.53084962,77.73763695,101.0241614,54.45111245,15970778900,78.43401528,8.002799821,2.06180457
1,2.71,0.2,13.2,3.65,57.9319254,27.02349987,35.27406135,18.77293839,-5345757400,28.51408715,1.464832656,1.841876169
1,2.87,0.2,12.24,3.4,62.58940752,27.92199984,36.57743396,19.26656571,-2753376600,29.36131693,1.464832656,1.841876169
1,3.17,0.27,13.68,3.67,66.09367355,29.05299988,38.31076921,19.79523055,-339420200,30.46881071,1.622222977,2.287772842
1,3.22,0.26,15.17,3.89,66.75870118,29.94949989,40.38495645,19.51404334,1536822500,31.53844786,1.622222977,2.287772842
1,2.5,0.25,15.61,3.84,70.80600067,30.98149996,43.42825973,18.53474019,3643186000,32.95002431,1.622222977,2.287772842
1,2.52,0.26,17.88,4.24,70.87974431,31.78000002,45.9283576,17.63164244,5646224000,34.23573636,1.622222977,2.287772842
0,2.45,0.31,18.52,4.17,60.3229178,32.34849997,46.9571999,17.73980003,3246412200,34.84757098,0.118627136,2.706370303
0,2.91,0.35,16.68,3.7,63.82077583,33.40550003,48.21626266,18.5947374,5418873700,35.73351674,0.118627136,2.706370303
0,2.47,0.44,29.29,4.46,63.92871105,34.39399996,49.33110004,19.45689988,7593892000,36.54556261,0.118627136,2.706370303
1,2.46,0.5,28.16,4.57,72.83213431,35.77249994,52.97806108,18.5669388,9906056300,38.34884231,0.118627136,2.706370303
1,3,0.58,37.85,5.77,72.40330395,37.26449995,55.73844573,18.79055417,7522259800,39.95657157,1.261583206,1.667476026
1,2.9,0.62,41.68,5.84,65.64362732,38.52299986,57.18435482,19.8616449,5468902300,41.02451696,1.261583206,1.667476026
1,2.35,0.74,19.58,5.59,70.36287812,40.15849981,59.47588482,20.84111481,7109996800,42.60313425,1.261583206,1.667476026
1,2.69,1.06,21.07,6.38,73.16564247,41.96749983,62.37311717,21.56188248,8851475100,44.46378807,1.261583206,1.667476026
1,2.05,1.23,21.42,7.02,75.23247371,43.64749994,66.01763225,21.27736764,10274842300,46.5015226,2.130110004,2.241916613
1,2.81,1.2,20.96,7.3,76.81926891,45.56449995,69.63657024,21.49242966,11854968800,48.6375681,2.130110004,2.241916613
1,2.92,1.04,20.88,6.07,79.39411075,47.80099983,73.81709648,21.78490318,13144874400,51.09970426,2.130110004,2.241916613
1,3.12,1.02,21.73,6.4,83.35195832,50.74249992,79.69259443,21.79240542,14482953700,54.37973252,2.130110004,2.241916613
1,2.89,1.21,47.72,8.42,84.96467174,53.87549973,85.95931673,21.79168272,16533630200,57.89309101,2.442583297,2.945385182
1,3.4,1.05,44.57,8.87,86.737066,57.07899971,93.32516469,20.83283473,18313764000,61.77089192,2.442583297,2.945385182
